label,tweet
sadness,apakah benar kita lebih pantas dibanding mereka yang mendapatkannya kita tidak tahu kita hanya melihat perjuangan kita tanpa melihat perjuangan mereka yang tidak terlihat oleh kita sederhananya masing masing sudah diberikan tempat oleh Tuhan dan tidak akan tertukar
anger,hahaha lucu sih di unfollow mantan yang account nya sudah tidak pernah aktif tahun yang lalu pas aktif sedang saya di unfollow semakin terdengar suara untuk keberana semakin bagus kalau benar tetapi kalah keras sama yang salah itu yang harus diatasi
happy,nasib waktu dan adik waktu hampir sama kita sama sama tidak niat mendaftar politeknik kesehatan hampir ingin pergi saat ingin tes asal mengisi jawaban tidak ada harapan ingin masuk situ akhirnya diterima cuma saya jurusan kesehatan lingkungan dia kebidanan
anger,hal biasa ignore block satu buah bentuk pembiaran terhadap kasus pelecehan seksual merasa langkah terbaik hanya diam seakan dengan diam pelaku tidak akan berbuat kayak begitu ke orang lain such logika
sadness,berharap saya ke dokter dikasih salep buat yang lebam lebam biru e bahkan dikasihnya obat nyeri tablet vitamin padahal tensi darah saya normal tetap saja salep mah tidak dikasih sama dokternya
love,style kuliah doyoung mirip begini simple tidak banyak gaya tetapi itu yang buat jatuh cinta pokoknya doyoung cocok dengan gaya apa pun anak ekonomi yang tiap hari datang ke prodi sastra inggris cuma untuk menjemput saya setelah kuliah
fear,hahahahah anjing sama saya waktu itu sempat takut muka saya penuh dengan rambut rambut halus yang tumbuh gara gara aloe vera
anger,masih juga bego dia dihukum atau ditembak tidak masalah dan tidak ada yang bela nah sibangsat cabul kabur padahal yang bela juta orang tolol masih tidak berani juga balik kenapa kalau waras berpikir pasti kamu tahu jawaban nya
anger,otak kalau sudah bodoh ingin apa pun posisi nya apa pun gelarnya tetap saja bodoh seharusnya otak diisi ilmu pengetahuan bukan diisi marah
happy,keren sekali bu menteri disinergikan lintas cinta alam sukses selalu semoga barokah
fear,semangat teman teman memang sudah banyak sekali sih kelas saya bahkan baru orang yang sidang saya tuh tidak berani sidang sekali sampai dimarahi teman teman saya hahaha iya habis benar takut yang sampai menangis cupu sekali iya
happy,dekat rumah saya itu kue nya tetapi akunya tidak ada lihat kemarin karena kerja hahahaha dia sering ketemu nya entah macam mana hahahaha lelah nyungsep dengan banyak pengkut nya itu wkwk
happy,kepada jamaah masjid al kautsar dikarenakan nasi tumpeng ayam matang sebelum waktunya maka dengan ini pengajian tafsir masjid al kautsar di ajukan hari ini ayo ayo saja ramadhan berkah
happy,sedikit pun bersyukur berbagi dengan yang sama sama berjuang mencari ikhlas mengucap syukur alhamdulillah semoga bermanfaat terima kasih
anger,jalan jatibaru bagian dari wilayah tanah abang pengaturan wilayah tanggung jawab dan wewenang gubernur tanah abang soal rumit sejak gubernur gubernur terdahulu sekarang sedang dibenahi agar bermanfaat semua pihak mohon yang punya otak berpikirlah dengan wajar kecuali otaknya butek iya kamu
fear,ini sih jadinya _ tidak berani keluar buat memanas manasi air gara gara diceritakan siska bahwa ada something memang dasar apel kamu siska buat takut
love,ada yang begitu gencar memotivasi karena bukti cintanya seperti orang tua kepada anak guru kepada muridnya seorang kawan kepada sahabat nya mereka mendukung karena cinta tidak ingin melihat kita menyerah tetapi motivasi intrinsik adalah yang paling utama bentuk niat yang menjadi penggerak
anger,lah itu bang haji yang saya heran kok semuanya ditumpahkan salah dia ke pak president penyakitnya apa sebegitu akutnya iya
fear,eh asli nih saya sudah menonton memang seram sekali sih aslinya tuh dia tidak ingin ngebunuh orang dia cuma sedang jatuh cinta aja tetapi sampai akhir dia tidak tahu kalau ketidaktahuannya dia itu berubah jadi malapetaka horor woy
fear,seperti itulah awalnya bicara baik seolah olah dia memang orang yang baik lebih seram yang terselubung daripada yang terang terangan
sadness,persoalan tunjangan hari raya gaji ke dan tunjangan kinerja sepertinya bukan hal yang sepele baik bagi yang tidak menerima menerima tetapi terlambat dan dari mana itu didapat
happy,gara gara jadi mencari  berita ini tetapi belum ada yang confirm aduh menanti berita ini benar pasangan favoritku dari jaman dahulu kala
anger,kamu nanti punya anak perempuan mengalami pelecehan terus anak kamu Suruh santai atau abaikan saja ciri ciri bakat ibu yang kurang berkembang ini bodoh
love,karena manusia tadi saya belajar apa yang ia sukai saya belajar menjadi gamer si hacking psychology tricky memperdalam anime menggambar itu dan lain lain bukan cuma itu saya mengubah sikap derajat serta gaya berpakaian saya di sekolah
sadness,walau lebaran masih lama nuansa maaf memaafkan sudah menyebar ke mana mana tadi ke atm katanya maaf saldo anda tidak mencukupi saya coba telepon teman eh operator juga meminta maaf katanya maaf pulsa anda tidak cukup untuk melakukan panggilan ini recehkan twitter
love,keberanian terbesar seorang laki laki adalah pada saat ia berani datang ke rumah gadis yang disukainya kemudian duduk berhadapan langsung di antara sajian kopi
anger,jangan sok akrab iya mention mention saya mending dulu saja yang benar nanti kalau sudah sukses jadi malingnya baru saya balas mentionan kalian salamsatunyalilari bonek jancuk
anger,awalnya diabaikan sih tetapi jadi perhatian sekali setelah hari ini uang gaji keluar kata mobile banking tetapi waktu dicek bahkan yang keluar cuma dua setengah persen dari gaji yang seharusnya keluar bni
sadness,kaget dapat berita tetangga satu retweet di solo masih tahun meninggal dunia karena tifus dan ambeien di ambil nya nyawa benar benar tidak melihat umur innalillahi saya innailaihi rojiallah mengirim al fatihah
sadness,menangis di pundak kamu boleh saya pilu sungguh
anger,bodoh sangat sih menemukan  white rabbit pie jaman dulu sudah diseduh terus ditambahkan susu coklat sudah diminum sampai habis iseng lihat sasetannya eh pas dilihat white rabbit pie nya sudah kadaluarsa what the hell are kamu kidding me
fear,teman-teman saya ingin bertanya saya bingung saya diterima upnvj sama universitas negeri saya suka jurusan yang di Universitas Pembangunan Nasional tetapi saya anak daerah agak takut di jakarta dan yang universitas negeri sudah dibayar mohon sarannya
sadness,kali ini saya merasa cinta memaksaku untuk bicara harus kah saya menerima jika kenyataannya berbeda atau saya biarkan saja semua yang terjadi tetap seperti ini mungkinkah saya yang akan memilikinya
anger,percuma bukti menumpuk tetapi deflasi keberanian lihat kasus munir kurang apa buktinya lihat kasus sudah buktinya bahkan disingkirkan dan dihilangkan secara sengaja dan kasus kasus lainnya
sadness,wartawan ditemukan tewas guru di bunuh aktivis terbunuh seseorang di bunuh belasan orang tewas puluhan orang ditemukan tewas ratusan orang tewas ribuan orang tewas puluan ribu orang tewas ratusan ribu orang tewas jutaan orang tewas
fear,saya bingung dong ini sebenarnya saya tidak cocok atau cara makeup saya salah ingin lanjut makeup takut muka saya tambah tidak karuan nanti ingin berhenti sayang banyak
anger,biasanya beras di jual paling sedikit satu liter hanya di jaman presiden terlangsing ini beras di jual dua ons satu saset makanya presiden sekarang langsing yang dulu sedang apa aj
fear,buat kalian yang cewek kalau sekelas sama pacar terus sedang nyeri datang bulan pengennya dihibur bagaimana cewek saya tadi bahkan saya ajak main onet di telepon genggam dia bahkan diam aja marah kali iya
anger,halo polisi halo detasemen halo divisi hubungan masyarakat polri kok masih ada saja akun kebencian dan unsur provokatif begini dibiarkan eksis di media sosial instagram
sadness,sudah rajin salat pintar masak sedang bagaimana tidak ingin cepat bertemu ujar seorang cowok pada gebetan dia mungkin umm mas mas kok berlebihan membatin
sadness,boarding pass dan ternyata delay menit _ di terminal dengan others
sadness,wah gila sih ini lokasinya mirip sekali selly oval dixy persis pula di perempatan jalan sayang dulu tidak ada mas british kayak begini kalau ada mungkin saya sering berkumpul di dixy bukan di perpustakaan
fear,ini hanya hal persepsi dalam mendidik dan semoga saya bukan termasuk dalam orang tua yang mendidik dengan memukul anak di depan orang banyak tidak akan pernah semoga
happy,tuhanlah dengan segala rancangan dan rencana baiknya saya bersyukur dengan keadaan diri baik susah dan bahagia always spirit
fear,awalnya saya tidak percaya dengan istilah indigo tetapi punya teman dekat indigo dan selalu tahu jika saya sudah ada planning apa saja itu membuat saya heran kaget dan agak takut
fear,baca baca tentang vaksin di akun ini kok seram kali iya ayo vaksin terus sesuai jadwal padahal tetapi kalau kandungan vaksin semenyeramkan yang dijabarkan di akun ini kok was was juga tega kali orang orang di belakang
sadness,saya sebenarnya susah sekali nih lepas dari sedotan karena pakai sedotan lebih melindungi lipstick iya kan lebih rapi juga minumnya tetapi saya rasa environmental preservation dengan mengurangi plastik lebih penting daripada itu
anger,ci yang sudah sering mendapatkan direct message begituan ci makanya bisa bilang begitu kepada mbak via vallen ci iri karena tidak mendapat direct message dari pemain bola untuk dilecehkan
happy,the greatest showman ini film musikal isi filmnya bernyanyi bernyanyi dan karena saya pribadi suka sekali genre mirip ini jadi jam menonton tuh tidak kerasa sama sekali rasanya ingin ikutan bernyanyi bernyanyi sambil menari menari
happy,empat tahun lalu ketika orang orang bahagia karena diterima kerja sekolah sedang saya bahagia karena nama saya muncul di daftar ini kelas karya cerita pendek kompas tsygmc foto
love,ada waktunya sayang berubah jadi butuh perhatian berubah jadi pengertian percaya berubah jadi yakin itu semua akan terjadi kalau kamu dan dia saling melengkapi tidak mencari kurang tidak mencari salah tidak mencari yang lebih
anger,dokter minggu kemarin menyebalkan eh hari ini sedang ada tambahan janjian jam eh lah kok bahkan jek antre langsung di bri iki bagaimana tapi saya kesal deh
